input_snr_db,noise_type,method,denoise_model_seed,denoise_model_mean_val_snr,classifier_seed,accuracy,jian_accuracy,la_accuracy,precision,recall,f1_score,balanced_accuracy,true_negative,false_positive,false_negative,true_positive,mean_input_snr,mean_output_snr,denoise_model_path,classifier_model_path
15,normal,denoised_then_classified,7,15.769549407049498,100,0.9701472908995266,0.9802771855010661,0.9602803738317757,0.9803869599787968,0.9602803738317757,0.9702295081967213,0.970278779666421,3678,74,153,3699,14.999999997270923,15.349778801806437,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed100.h5
15,normal,denoised_then_classified,7,15.769549407049498,123,0.9650184113624408,0.9760127931769723,0.9543094496365524,0.9761019649495486,0.9543094496365524,0.9650826988710948,0.9651611214067624,3662,90,176,3676,14.999999997270923,15.349778801806437,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed123.h5
15,normal,denoised_then_classified,7,15.769549407049498,256,0.9648869016307207,0.9738805970149254,0.9561266874350987,0.9740809309706426,0.9561266874350987,0.9650203065636054,0.965003642225012,3654,98,169,3683,14.999999997270923,15.349778801806437,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed256.h5
15,normal,denoised_then_classified,7,15.769549407049498,512,0.9681746449237244,0.976545842217484,0.9600207684319834,0.97675647120972,0.9600207684319834,0.9683163131709872,0.9682833053247337,3664,88,154,3698,14.999999997270923,15.349778801806437,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed512.h5
15,normal,denoised_then_classified,7,15.769549407049498,2024,0.9609416096791162,0.9728144989339019,0.9493769470404985,0.9728651237031125,0.9493769470404985,0.9609775325187229,0.9610957229872001,3650,102,195,3657,14.999999997270923,15.349778801806437,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed2024.h5
15,normal,noisy_directly_classified,7,15.769549407049498,7,0.9718569174118885,0.9728144989339019,0.9709241952232607,0.9734513274336283,0.9709241952232607,0.9721861190538081,0.9718693470785813,3650,102,112,3740,14.999999997270923,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed7.h5
15,normal,noisy_directly_classified,7,15.769549407049498,19,0.9752761704366123,0.9744136460554371,0.9761163032191069,0.975103734439834,0.9761163032191069,0.975609756097561,0.975264974637272,3656,96,92,3760,14.999999997270923,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed19.h5
15,normal,noisy_directly_classified,7,15.769549407049498,42,0.9702788006312467,0.9781449893390192,0.9626168224299065,0.9783641160949869,0.9626168224299065,0.9704265898979325,0.9703809058844628,3670,82,144,3708,14.999999997270923,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed42.h5
15,normal,noisy_directly_classified,7,15.769549407049498,66,0.9761967385586533,0.9770788912579957,0.97533748701973,0.9776216497527973,0.97533748701973,0.9764782326185835,0.9762081891388629,3666,86,95,3757,14.999999997270923,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed66.h5
15,normal,noisy_directly_classified,7,15.769549407049498,88,0.9719884271436087,0.9752132196162047,0.9688473520249221,0.9756862745098039,0.9688473520249221,0.9722547870261821,0.9720302858205634,3659,93,120,3732,14.999999997270923,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed88.h5
15,normal,noisy_directly_classified,7,15.769549407049498,100,0.9765912677538138,0.9797441364605544,0.9735202492211839,0.9801359121798223,0.9735202492211839,0.976816879395676,0.9766321928408691,3676,76,102,3750,14.999999997270923,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed100.h5
15,normal,noisy_directly_classified,7,15.769549407049498,123,0.9692267227774856,0.974680170575693,0.9639148494288681,0.9750525210084033,0.9639148494288681,0.9694516971279373,0.9692975100022805,3657,95,139,3713,14.999999997270923,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed123.h5
15,normal,noisy_directly_classified,7,15.769549407049498,256,0.9685691741188848,0.9717484008528785,0.965472481827622,0.9722875816993464,0.965472481827622,0.9688680474143546,0.9686104413402503,3646,106,133,3719,14.999999997270923,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed256.h5
15,normal,noisy_directly_classified,7,15.769549407049498,512,0.9721199368753288,0.976545842217484,0.9678089304257529,0.9769392033542977,0.9678089304257529,0.9723526343244653,0.9721773863216184,3664,88,124,3728,14.999999997270923,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed512.h5
15,normal,noisy_directly_classified,7,15.769549407049498,2024,0.9652814308258811,0.9720149253731343,0.9587227414330218,0.9723538704581358,0.9587227414330218,0.9654901960784313,0.9653688334030781,3647,105,159,3693,14.999999997270923,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed2024.h5
15,truck,denoised_then_classified,7,15.769549407049498,7,0.9711993687532877,0.9728144989339019,0.969626168224299,0.9734167318217357,0.969626168224299,0.9715177526336325,0.9712203335791005,3650,102,117,3735,14.999999999469496,15.129103482787158,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed7.h5
15,truck,denoised_then_classified,7,15.769549407049498,19,0.9730405049973698,0.9736140724946695,0.9724818276220145,0.9742522756827048,0.9724818276220145,0.9733662465895804,0.973047950058342,3653,99,106,3746,14.999999999469496,15.129103482787158,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed19.h5
15,truck,denoised_then_classified,7,15.769549407049498,42,0.9708048395581274,0.9789445628997868,0.9628764278296988,0.9791446673706441,0.9628764278296988,0.9709424083769633,0.9709104953647428,3673,79,143,3709,14.999999999469496,15.129103482787158,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed42.h5
15,truck,denoised_then_classified,7,15.769549407049498,66,0.9751446607048921,0.976545842217484,0.9737798546209762,0.9770773638968482,0.9737798546209762,0.9754258223898062,0.9751628484192301,3664,88,101,3751,14.999999999469496,15.129103482787158,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed66.h5
15,truck,denoised_then_classified,7,15.769549407049498,88,0.9673855865334035,0.9736140724946695,0.961318795430945,0.9739610731194108,0.961318795430945,0.967598641233342,0.9674664339628072,3653,99,149,3703,14.999999999469496,15.129103482787158,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed88.h5
15,truck,denoised_then_classified,7,15.769549407049498,100,0.97317201472909,0.9813432835820896,0.9652128764278297,0.981520591341077,0.9652128764278297,0.9732984293193717,0.9732780800049596,3682,70,134,3718,14.999999999469496,15.129103482787158,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed100.h5
15,truck,denoised_then_classified,7,15.769549407049498,123,0.9697527617043661,0.9778784648187633,0.9618380062305296,0.9780887011615629,0.9618380062305296,0.9698952879581152,0.9698582355246465,3669,83,147,3705,14.999999999469496,15.129103482787158,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed123.h5
15,truck,denoised_then_classified,7,15.769549407049498,256,0.9710678590215676,0.9736140724946695,0.9685877466251298,0.9741514360313316,0.9685877466251298,0.9713616245769331,0.9711009095598997,3653,99,121,3731,14.999999999469496,15.129103482787158,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed256.h5
15,truck,denoised_then_classified,7,15.769549407049498,512,0.9706733298264072,0.9760127931769723,0.965472481827622,0.9763717511157785,0.965472481827622,0.9708915285210808,0.9707426375022972,3662,90,133,3719,14.999999999469496,15.129103482787158,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed512.h5
15,truck,denoised_then_classified,7,15.769549407049498,2024,0.9648869016307207,0.9741471215351812,0.9558670820353063,0.9743318338184705,0.9558670820353063,0.965011138776045,0.9650071017852437,3655,97,170,3682,14.999999999469496,15.129103482787158,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed2024.h5
15,truck,noisy_directly_classified,7,15.769549407049498,7,0.9726459758022094,0.9690831556503199,0.9761163032191069,0.9700722394220846,0.9761163032191069,0.9730848861283644,0.9725997294347134,3636,116,92,3760,14.999999999469496,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed7.h5
15,truck,noisy_directly_classified,7,15.769549407049498,19,0.9748816412414518,0.9709488272921108,0.9787123572170301,0.9718999742201598,0.9787123572170301,0.9752942698227913,0.9748305922545705,3643,109,82,3770,14.999999999469496,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed19.h5
15,truck,noisy_directly_classified,7,15.769549407049498,42,0.9751446607048921,0.9760127931769723,0.9742990654205608,0.9765807962529274,0.9742990654205608,0.9754385964912281,0.9751559292987666,3662,90,99,3753,14.999999999469496,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed42.h5
15,truck,noisy_directly_classified,7,15.769549407049498,66,0.9775118358758548,0.974680170575693,0.980269989615784,0.975458537845518,0.980269989615784,0.9778583452026415,0.9774750800957386,3657,95,76,3776,14.999999999469496,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed66.h5
15,truck,noisy_directly_classified,7,15.769549407049498,88,0.9680431351920042,0.9680170575692963,0.9680685358255452,0.9688230709275136,0.9680685358255452,0.9684456564082586,0.9680427966974208,3632,120,123,3729,14.999999999469496,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed88.h5
15,truck,noisy_directly_classified,7,15.769549407049498,100,0.9748816412414518,0.9762793176972282,0.9735202492211839,0.976816879395676,0.9735202492211839,0.975165778182291,0.974899783459206,3663,89,102,3750,14.999999999469496,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed100.h5
15,truck,noisy_directly_classified,7,15.769549407049498,123,0.9736980536559705,0.974680170575693,0.9727414330218068,0.9752732951587715,0.9727414330218068,0.9740057187418768,0.9737108017987499,3657,95,105,3747,14.999999999469496,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed123.h5
15,truck,noisy_directly_classified,7,15.769549407049498,256,0.9718569174118885,0.9677505330490405,0.9758566978193146,0.9688144329896907,0.9758566978193146,0.9723228142783239,0.9718036154341776,3631,121,93,3759,14.999999999469496,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed256.h5
15,truck,noisy_directly_classified,7,15.769549407049498,512,0.9736980536559705,0.9728144989339019,0.9745586708203531,0.9735477178423236,0.9745586708203531,0.9740529320186819,0.9736865848771274,3650,102,98,3754,14.999999999469496,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed512.h5
15,truck,noisy_directly_classified,7,15.769549407049498,2024,0.9697527617043661,0.9717484008528785,0.9678089304257529,0.9723526343244653,0.9678089304257529,0.9700754618787406,0.9697786656393157,3646,106,124,3728,14.999999999469496,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed2024.h5
